review_body,product_category
"Commandée pour faire une pinata, mais sans avoir lu les dimensions ni les commentaires !! Erreur fatale! Ce n’est pas plus gros que ma main, on ne peut vraiment rien y mettre et les pattes se sont cassées 15 minutes après avoir été déballée...",toy
Utilisation pour maquillage. Crayon arrivé dans le colis avec la Mine cassée pourtant un bouchon est Mis dessus. Impossible de le tailler la Mine se casse tout le temps. A éviter.,beauty
Jatend toujours mon colis....,toy
"Malgré une attente d'un mois et demi et un retard de plus de presque deux semaines sur la date limite estimée de la livraison, je n'ai toujours pas reçu mon colis : pour un tricot qui devait être réalisé pour Noël, c'est raté ! Je déconseille fortement cet achat, surtout lorsque l'on regarde les autres commentaires négatifs (colis jamais reçu ou mauvaise commande).",home
"Bonjour J'ai découvert des capsules molles , pourtant emballage ne présentant pas de déchirures. Et de ce fait lors aucune action effervescente et sans résultat sur la vase .",lawn_and_garden
Ces vraiment de la m**** sa colle pas du tout la colle sèche et la tout ce décolle sa ne tien absolument pas je déconseille cette colle,beauty
De très mauvaise qualité. Le circuit ne tient pas les pieces s'emboîtent mal et ne tiennent pas entre elles. Très déçu de cette marque qui m'a habitué à beaucoup mieux que sa. Le prix est trop élevé quand on voit se que s'est.,toy
Le chargeur ne s'adapte pas aux Samsung A5 !!!!,wireless
"Pédales impossibles à visser (ou plutôt ne se vissent que jusqu'à la moitié) ; alors je sais que je vais endommager le pédalier, que je ne serai pas remboursée du coup... Dommage. J'ai suivi les directives : dévisser et recommencer pour repartir droit, mais là, ça ne vissait carrément pas. En plus, chaque fois que je donne un petit coup de vis supplémentaire, le pédalier tourne (c'est plutôt normal, vous me direz, mais là, ça me gonfle). Alors, je peste après ceux qui ont conçu ce truc là (ils auraient dû le vendre pédales montées (oui, ça fait perdre de la place, ça oblige à mettre dans une boîte plus grande...), mais ça éviterait que les clients s'énervent et regrettent leur achat ! Je vais l'utiliser jusqu'à ce qu'il ne soit plus utilisable (quand le pédalier sera endommagé, donc).",sports
Je n’ai toujours pas reçu le deuxième produit Que dois-je faire Merci,wireless
Drapeau Europe Jamais recu,sports
"Une grande déception. Il se décolle au bout de 24 heures. Même si le support n’est pas tout jeune, j’ai eu appliqué d’autres joints venant d’autres marques (des vraies), et je n’ai pas eu ce désagrément.",home_improvement
Désolé mais mon expérience est négative. Le colis a été adressé dans un autre bureau de poste et je ne l'ai su que lorsqu'il était reparti vers l'expéditeur. J'espère que je vais finir pas l'obtenir. C'est important pour moi car c'est un outil de travail. Merci d'avance.,camera
"Votre chariot ne fonctionne pas,le cric hydraulique ne reste pas en haut.comment faire pour le renvoyer. Merci",automotive
"Le téléphone a cramé donc est parti à la poubelle Très mauvaise qualité de la batterie, très déçue de mon achat",wireless
"Je les ai acheté pour la suite de mon accouchement, avec un peu d'avance et je l'ai à peine remarqué après le premier passage au lave linge (et donc je ne peux pas les retourner), les 5 culottes ont un défaut. Un trou au niveau de l'élastique à droite et ça se déchire complètement avec une utilisation. J'ai dû tout jeter. Très mauvaise qualité.",apparel
"A ce jour,et le temps passe, je n'ai toujours pas reçu ma commande de la part de ce vendeur !!",drugstore
"Veste très mauvaise qualité je l'es porté à peine Trois fois et la fermeture déjà abimé, une poche trouée pourtant je met rien de dans.",apparel
Je déconseille se décolle ne recharge pas,electronics
Je n ai pas accroché ! Pas droles !,digital_ebook_purchase
Le câble ne fonctionne pas. Une belle arnaque !! À moins que je n’ai pas eu de chance... je ne sais pas.,electronics
Branchement sur ma douche mais après 1 mois d’utilisation je n’ai remarqué aucun changement sur la peau de ma fille. J’ai donc acheté un testeur de calcaire et bien c’est confirmé cela ne sert à rien car que l’eau sorte de mon robinet ou de la douche il n’y a aucune différence. Donc à éviter,home_improvement
l'Article a été retourné il ne fonctionne pas correctement il ne capte pas mon téléphone il s'éteint tout le temps,electronics
Ne fonctionne pas sur Nissan diesel et pas de notice dans la boîte,automotive
Les stylos sont arrivés vides. Seulement le tube et le capuchon donc évidemment ils sont inutiles. On fait comment ???,office_product
Vraiment aucune utilité,digital_ebook_purchase
N'a pas tenu 3 semaines. Dessin sur le bandana effacé rapidement. Et l'anneau pour la laisse a cassé peu après.,pet_products
"Totalement déçu par ce bras. Je vérifie dans l'annonce que le poids est bien supérieur au poids de ma télé (21 kg), le site annonce charge max 35 kg. Déjà gros doute en recevant l'article, l'emballage indique charge max 25 kg. Le bras n'a pas supporté le poids de la télé et est plié ?????? Je fais comment pour retourner l'article alors qu'il est plié?",electronics
"Plus aucune sensibilité tactile après avoir posé ce verre ! Si le portable est protégé mais que je ne peux pas m'en servir, je ne vois pas trop l'intérêt...",wireless
Verre qui bouge sur l' écran et se pète en peu de temps !!!!,wireless
"Tellement silencieuse qu'il sort une bulle toute les 15 mn, pompe que j'ai changé au bout de 2 heures Pas chère mais trop chère car ne sert à rien",pet_products
mon relais dit ne pas avoir recu de colis pour moi !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,apparel
"Très déçu! Sur 50 coupons, 26 sont des trais, des carrés ou des ronds... On est loin de tous les motifs de la photo! Je ne recommande pas",home
"Offert à mon fils en décembre, parti en morceaux en janvier... il n'a pourtant pas subi de chute ou de coup.",toy
N’a plus fonctionné 1 semaine après la réception... Je ne sais pas à quoi c’est dû. Dommage car cela avait l’air de marcher.,automotive
"Aucun commentaire,ni effet !!",drugstore
Je viens de recevoir la pompe donner pour un fonctionnement à 9 mètres de profondeur dans l'annonce. hor il est bien stipulé sur la notice ainsi que l'emballage profondeur max 5 metres. Forcément je ne suis pas satisfait et le colis repars à l'envoyeur sans même être sorti de sa boîte....,home_improvement
Je n’ai pas reçu mon colis! Comment faire?,sports
J'ai acheté cette coque pour ma petite soeur qui vient de recevoir son Iphone. L'autocollant du dinosaure s'est de suite effacé. Très déçue de la qualité... après pour 6€ il ne faut pas demander grand chose mais un minimum quand même ! Le colis sorti du carton tout se décollé !!,electronics
"très déçu par cet article!! Impossible de faire chanter la poupée en français , même avec énormément de tentative ... !!!! article à retourner d'urgence !!!!",toy
Vraiment je regrette cette achat! Ça ne marche pas de tout! Je ne recommande pas!,wireless
"J'avais un pack de deux films: Je n'ai pas réussi à les coller sans bulles, donc ils sont passés à la poubelle",wireless
"Nous sommes déçue de cet article. Qualité du son très moyenne, peu de musiques et celles ci sont peu intéressantes. Aucune interaction avec la télécommande/téléphone juste quelques billes à l'interieur qui font qu’elle fait du bruit lorsqu’on la secours mais rien de plus. Notre fils a à peine joué avec et c’est déjà rangé car il n’y joue plus",toy
"Produit jamais reçu pour cause ""produit dangereux"" LOL 😂",pet_products
"Reçu mais ce n'est pas pour un I phone. Le remboursement Amazone est refusé, je devrais prendre contact avec le vendeur, ce que j'ai fait, il m'a envoyé la facture comme tout retour. Super déçu par le suivi retour des articles, amazone se décharge totalement",wireless
"Je n'ai pas pu me servir de cet appareil qui s'est bloqué et que j'ai mis à la poubelle Cet appareil m'a beaucoup déçue, je n'ai pas pu m'en servir car il s'est bloqué , j'ai sorti le réservoir pour mettre l'ail comme indiqué sur le dessin de la notice en Anglais, étant donné que je ne parle pas cette langue je me suis contentée du dessin, mais impossible de le remettre en place c'était bloqué, donc cet appareil est parti à la poubelle.",home
Jamais reçu !!! Vendeur peu correct!!!,home
Impensable Les fabricants ne sont pas capable de s'entendre pour faire des couteaux plastiques identiques ! Et en plus ils utilisent le même code couleur histoire que les clients se trompent Je renvoie l'article,lawn_and_garden
Très mauvais produit puisque le plastique a fondu sur le dessus lors de la 1ere charge. Je ne recommande donc pas du tout !!!!,wireless
Bonjour je n’ai pas reçu l’article hier comment faire ???,wireless
Avant trou pour pose de spot,home_improvement
N'a jamais fonctionné. Coupé toute les 3 secondes. Chargeur toujours en vert même en mettant la batterie qui d'ailleurs n'a jamais chargé. Donc appareil rendu a Amazone. Dommage,home_improvement
"Articles décrits sur le site avec frais de livraison gratuit sauf que après commande 16.99€ de frais de livraison m'ont été facturés! Plusieurs tentatives pour contacter le vendeur afin de pouvoir faire un retour et être remboursé mais ses réponses sont sans intérêt et inutiles! Enfin, les sacs sont vraiment petits et n'ont pas l'air très solides!",home_improvement
Jai toujours pas reçu pourquoi,shoes
Pas d'épaisseur - inutilisable ........................ Mauvais choix !!!!!!!!!!!!!!!!!!!!!!!!,lawn_and_garden
"Pas de commentaire, le colis s'est perdu en route, jamais reçu.",home_improvement
"Toujours pas reçu. Marqué comme livré, mais si c'est le cas, ce n'était pas chez moi",personal_care_appliances
"Trop déçu. Marche à peine Tiens pas la charge, faut le charger après chaque utilisation et sa pendant des heures.",home
"Une seule ampoule fonctionne, dès que l'on met les deux c est bloqué en plein phares. Nous avons essayer sur plusieurs voitures, c 'est tjrs pareil A fuir, par contre le service après vente à vite remboursé la totalité du montant d'achat, mais ces petits malins nous ont demandé une photo des ampoules avec les fils électriques coupés à ras de l'ampoule, pour qu'on ne s'en serve pas autrement, mais ça ne marche pas quand même. Donc bon service après vente... mais pas le produit",automotive
Après avoir lu l’ensemble des commentaires j’ai passé commande pour cet arbre à chat. A la réception du colis j’ai eu la première surprise de n’avoir aucun mode d’emploi. J’ai donc contacté le vendeur afin qu’il l’envoi le document. Après avoir monté l’arbre à chat j’ai constaté que celui-ci n’est pas très stable et qu’il bouge quand même beaucoup. A plusieurs reprise un des pieds ce déboîte et fait complètement pencher la structure. Lorsque le chat monte dessus et que le pied est déboité l’arbre tombe. Je ne suis pas du tout contente de ce produit. Peut-être suis-je tombé sur un produit défectueux. Je ne peux pas mettre plus d’étoile pour ce produit.,pet_products
Je n'ai pas reçu cet article.... veuillez me contacter svp,office_product
